date,price
2018-06-04 08:54,1.3379825
2018-06-04 08:55,1.33803
2018-06-04 08:56,1.33819
2018-06-04 08:57,1.3381575
2018-06-04 08:58,1.33796
2018-06-04 08:59,1.3379225
2018-06-04 09:00,1.3378875
2018-06-04 09:01,1.337745
2018-06-04 09:02,1.337625
2018-06-04 09:03,1.3376975
2018-06-04 09:04,1.3376375
2018-06-04 09:05,1.3376075
2018-06-04 09:06,1.337645
2018-06-04 09:07,1.3376225
2018-06-04 09:08,1.337655
2018-06-04 09:09,1.3379425
2018-06-04 09:10,1.3380725
2018-06-04 09:11,1.3381375
2018-06-04 09:12,1.33835
2018-06-04 09:13,1.338485
2018-06-04 09:14,1.3384025
2018-06-04 09:15,1.3381925
2018-06-04 09:16,1.337975
2018-06-04 09:17,1.3377575
2018-06-04 09:18,1.337655
2018-06-04 09:19,1.337805
2018-06-04 09:20,1.3377675
2018-06-04 09:21,1.3376775
2018-06-04 09:22,1.3376175
2018-06-04 09:23,1.3375375
2018-06-04 09:24,1.3371975
2018-06-04 09:25,1.3369225
2018-06-04 09:26,1.33677
2018-06-04 09:27,1.3364125
2018-06-04 09:28,1.336155
2018-06-04 09:29,1.3362025
2018-06-04 09:30,1.3361475
2018-06-04 09:31,1.33607
2018-06-04 09:32,1.33604
2018-06-04 09:33,1.3362125
2018-06-04 09:34,1.3360975
2018-06-04 09:35,1.335915
2018-06-04 09:36,1.335815
2018-06-04 09:37,1.33559
2018-06-04 09:38,1.335515
2018-06-04 09:39,1.3355025
2018-06-04 09:40,1.335695
2018-06-04 09:41,1.3357225
2018-06-04 09:42,1.33579
2018-06-04 09:43,1.33594
2018-06-04 09:44,1.3361275
2018-06-04 09:45,1.3361525
2018-06-04 09:46,1.336095
2018-06-04 09:47,1.336165
2018-06-04 09:48,1.3360375
2018-06-04 09:49,1.3358375
2018-06-04 09:50,1.3359175
2018-06-04 09:51,1.33601
2018-06-04 09:52,1.335965
2018-06-04 09:53,1.3360475
2018-06-04 09:54,1.336125
2018-06-04 09:55,1.33618
2018-06-04 09:56,1.33615
2018-06-04 09:57,1.3361525
2018-06-04 09:58,1.3360625
2018-06-04 09:59,1.336075
2018-06-04 10:00,1.3362825
2018-06-04 10:01,1.33625
2018-06-04 10:02,1.33614
2018-06-04 10:03,1.336
2018-06-04 10:04,1.33599
2018-06-04 10:05,1.33604
2018-06-04 10:06,1.335935
2018-06-04 10:07,1.335995
2018-06-04 10:08,1.335945
2018-06-04 10:09,1.3358275
2018-06-04 10:10,1.3358375
2018-06-04 10:11,1.33599
2018-06-04 10:12,1.3360225
2018-06-04 10:13,1.3360575
2018-06-04 10:14,1.33601
2018-06-04 10:15,1.3360825
2018-06-04 10:16,1.336185
2018-06-04 10:17,1.3363425
2018-06-04 10:18,1.3362375
2018-06-04 10:19,1.33617
2018-06-04 10:20,1.3360825
2018-06-04 10:21,1.3359
2018-06-04 10:22,1.3358575
2018-06-04 10:23,1.33562
2018-06-04 10:24,1.335435
2018-06-04 10:25,1.335245
2018-06-04 10:26,1.3352125
2018-06-04 10:27,1.335185
2018-06-04 10:28,1.335225
2018-06-04 10:29,1.3353525
2018-06-04 10:30,1.3352225
2018-06-04 10:31,1.3350325
2018-06-04 10:32,1.3352175
2018-06-04 10:33,1.3352
2018-06-04 10:34,1.33499
2018-06-04 10:35,1.3350875
2018-06-04 10:36,1.3352975
2018-06-04 10:37,1.3353125
2018-06-04 10:38,1.335105
2018-06-04 10:39,1.3350025
2018-06-04 10:40,1.33522
2018-06-04 10:41,1.3353175
2018-06-04 10:42,1.335145
2018-06-04 10:43,1.334965
2018-06-04 10:44,1.334655
2018-06-04 10:45,1.3343325
2018-06-04 10:46,1.3344825
2018-06-04 10:47,1.3345825
2018-06-04 10:48,1.3344175
2018-06-04 10:49,1.3342675
2018-06-04 10:50,1.334235
2018-06-04 10:51,1.3339175
2018-06-04 10:52,1.3335625
2018-06-04 10:53,1.3337025
2018-06-04 10:54,1.33369
2018-06-04 10:55,1.33364
2018-06-04 10:56,1.3337575
2018-06-04 10:57,1.33341
2018-06-04 10:58,1.3330675
2018-06-04 10:59,1.333075
2018-06-04 11:00,1.3332875
2018-06-04 11:01,1.333335
2018-06-04 11:02,1.333355
2018-06-04 11:03,1.3334125
2018-06-04 11:04,1.33352
2018-06-04 11:05,1.33372
2018-06-04 11:06,1.333695
2018-06-04 11:07,1.33374
2018-06-04 11:08,1.3335275
2018-06-04 11:09,1.332835
2018-06-04 11:10,1.3324825
2018-06-04 11:11,1.332515
2018-06-04 11:12,1.3324925
2018-06-04 11:13,1.33242
2018-06-04 11:14,1.33187
2018-06-04 11:15,1.33147
2018-06-04 11:16,1.3315625
2018-06-04 11:17,1.3316075
2018-06-04 11:18,1.3314725
2018-06-04 11:19,1.3312275
2018-06-04 11:20,1.3312425
2018-06-04 11:21,1.33135
2018-06-04 11:22,1.3311825
2018-06-04 11:23,1.3311625
2018-06-04 11:24,1.3311275
2018-06-04 11:25,1.33091
2018-06-04 11:26,1.3306525
2018-06-04 11:27,1.3305375
2018-06-04 11:28,1.3307025
2018-06-04 11:29,1.33089
2018-06-04 11:30,1.330835
2018-06-04 11:31,1.3307575
2018-06-04 11:32,1.3307525
2018-06-04 11:33,1.330665
2018-06-04 11:34,1.3307225
2018-06-04 11:35,1.33066
2018-06-04 11:36,1.3304625
2018-06-04 11:37,1.330085
2018-06-04 11:38,1.329705
2018-06-04 11:39,1.3296775
2018-06-04 11:40,1.3300175
2018-06-04 11:41,1.3301975
2018-06-04 11:42,1.3302975
2018-06-04 11:43,1.33047
2018-06-04 11:44,1.330625
2018-06-04 11:45,1.33078
2018-06-04 11:46,1.3309
2018-06-04 11:47,1.3309825
2018-06-04 11:48,1.3309975
2018-06-04 11:49,1.33102
2018-06-04 11:50,1.3309325
2018-06-04 11:51,1.3310025
2018-06-04 11:52,1.33109
2018-06-04 11:53,1.3311775
2018-06-04 11:54,1.3312625
2018-06-04 11:55,1.331245
2018-06-04 11:56,1.3313925
2018-06-04 11:57,1.3314675
2018-06-04 11:58,1.33141
2018-06-04 11:59,1.33139
2018-06-04 12:00,1.3312475
2018-06-04 12:01,1.3312625
2018-06-04 12:02,1.3313625
2018-06-04 12:03,1.3313475
2018-06-04 12:04,1.33125
2018-06-04 12:05,1.3312175
2018-06-04 12:06,1.33125
2018-06-04 12:07,1.331225
2018-06-04 12:08,1.3312175
2018-06-04 12:09,1.3313025
2018-06-04 12:10,1.3312275
2018-06-04 12:11,1.331285
2018-06-04 12:12,1.3313225
2018-06-04 12:13,1.33146
2018-06-04 12:14,1.3315875
2018-06-04 12:15,1.331405
2018-06-04 12:16,1.3313175
2018-06-04 12:17,1.331275
2018-06-04 12:18,1.331175
2018-06-04 12:19,1.33133
2018-06-04 12:20,1.33154
2018-06-04 12:21,1.3315475
2018-06-04 12:22,1.33139
2018-06-04 12:23,1.3313075
2018-06-04 12:24,1.331195
2018-06-04 12:25,1.33099
2018-06-04 12:26,1.330845
2018-06-04 12:27,1.3308725
2018-06-04 12:28,1.3308
2018-06-04 12:29,1.3307375
2018-06-04 12:30,1.3305725
2018-06-04 12:31,1.33046
2018-06-04 12:32,1.3303775
2018-06-04 12:33,1.3305025
2018-06-04 12:34,1.3305375
2018-06-04 12:35,1.330565
2018-06-04 12:36,1.330665
2018-06-04 12:37,1.3307525
2018-06-04 12:38,1.330715
2018-06-04 12:39,1.3307175
2018-06-04 12:40,1.3306225
2018-06-04 12:41,1.330775
2018-06-04 12:42,1.33103
2018-06-04 12:43,1.3310525
2018-06-04 12:44,1.3310925
2018-06-04 12:45,1.330995
2018-06-04 12:46,1.330855
2018-06-04 12:47,1.33079
2018-06-04 12:48,1.33078
2018-06-04 12:49,1.3308575
2018-06-04 12:50,1.330815
2018-06-04 12:51,1.33083
2018-06-04 12:52,1.330905
2018-06-04 12:53,1.3308875
2018-06-04 12:54,1.3309575
2018-06-04 12:55,1.33097
2018-06-04 12:56,1.3311075
2018-06-04 12:57,1.331325
2018-06-04 12:58,1.331425
2018-06-04 12:59,1.3313975
2018-06-04 13:00,1.331125
2018-06-04 13:01,1.3311
2018-06-04 13:02,1.331055
2018-06-04 13:03,1.331325
2018-06-04 13:04,1.3315575
2018-06-04 13:05,1.3315675
2018-06-04 13:06,1.33155
2018-06-04 13:07,1.33153
2018-06-04 13:08,1.3316025
2018-06-04 13:09,1.3314925
2018-06-04 13:10,1.3315
2018-06-04 13:11,1.33159
2018-06-04 13:12,1.3317825
2018-06-04 13:13,1.33185
2018-06-04 13:14,1.3318225
2018-06-04 13:15,1.331785
2018-06-04 13:16,1.3315825
2018-06-04 13:17,1.3314625
2018-06-04 13:18,1.3314075
2018-06-04 13:19,1.33146
2018-06-04 13:20,1.331575
2018-06-04 13:21,1.3318175
2018-06-04 13:22,1.3320025
2018-06-04 13:23,1.3320025
2018-06-04 13:24,1.3319675
2018-06-04 13:25,1.3320325
2018-06-04 13:26,1.332025
2018-06-04 13:27,1.3321925
2018-06-04 13:28,1.3323425
2018-06-04 13:29,1.3322575
2018-06-04 13:30,1.33227
2018-06-04 13:31,1.332195
2018-06-04 13:32,1.3321625
2018-06-04 13:33,1.3320975
2018-06-04 13:34,1.332065
2018-06-04 13:35,1.3320225
2018-06-04 13:36,1.33201
2018-06-04 13:37,1.3319725
2018-06-04 13:38,1.3320025
2018-06-04 13:39,1.3320125
2018-06-04 13:40,1.332055
2018-06-04 13:41,1.33202
2018-06-04 13:42,1.3321125
2018-06-04 13:43,1.332265
2018-06-04 13:44,1.3322975
2018-06-04 13:45,1.3324275
2018-06-04 13:46,1.3324775
2018-06-04 13:47,1.332435
2018-06-04 13:48,1.3324675
2018-06-04 13:49,1.332505
2018-06-04 13:50,1.3325675
2018-06-04 13:51,1.332605
2018-06-04 13:52,1.3325675
2018-06-04 13:53,1.332555
2018-06-04 13:54,1.33258
2018-06-04 13:55,1.332465
2018-06-04 13:56,1.3324075
2018-06-04 13:57,1.3325775
2018-06-04 13:58,1.3326725
2018-06-04 13:59,1.3327825
2018-06-04 14:00,1.3329475
2018-06-04 14:01,1.333015
2018-06-04 14:02,1.3329775
2018-06-04 14:03,1.33279
2018-06-04 14:04,1.3326475
2018-06-04 14:05,1.33266
2018-06-04 14:06,1.332595
2018-06-04 14:07,1.3325125
2018-06-04 14:08,1.3324625
2018-06-04 14:09,1.33241
2018-06-04 14:10,1.332335
2018-06-04 14:11,1.3323075
2018-06-04 14:12,1.33236
2018-06-04 14:13,1.3323525
2018-06-04 14:14,1.3323525
2018-06-04 14:15,1.33253
2018-06-04 14:16,1.33263
2018-06-04 14:17,1.332605
2018-06-04 14:18,1.3324725
2018-06-04 14:19,1.3322575
2018-06-04 14:20,1.332105
2018-06-04 14:21,1.3320175
2018-06-04 14:22,1.33202
2018-06-04 14:23,1.33199
2018-06-04 14:24,1.3318925
2018-06-04 14:25,1.3318225
2018-06-04 14:26,1.331845
2018-06-04 14:27,1.3318625
2018-06-04 14:28,1.3318725
2018-06-04 14:29,1.331925
2018-06-04 14:30,1.33195
2018-06-04 14:31,1.3319925
2018-06-04 14:32,1.331935
2018-06-04 14:33,1.331845
2018-06-04 14:34,1.33183
2018-06-04 14:35,1.331885
2018-06-04 14:36,1.331875
2018-06-04 14:37,1.3318925
2018-06-04 14:38,1.33194
2018-06-04 14:39,1.33208
2018-06-04 14:40,1.3320225
2018-06-04 14:41,1.3320475
2018-06-04 14:42,1.33196
2018-06-04 14:43,1.3318925
2018-06-04 14:44,1.33194
2018-06-04 14:45,1.3319975
2018-06-04 14:46,1.332015
2018-06-04 14:47,1.33195
2018-06-04 14:48,1.33193
2018-06-04 14:49,1.331955
2018-06-04 14:50,1.3320575
2018-06-04 14:51,1.332035
2018-06-04 14:52,1.3319325
2018-06-04 14:53,1.331825
2018-06-04 14:54,1.33178
2018-06-04 14:55,1.33179
2018-06-04 14:56,1.33176
2018-06-04 14:57,1.3317525
2018-06-04 14:58,1.331725
2018-06-04 14:59,1.3315675
2018-06-04 15:00,1.33149
2018-06-04 15:01,1.33149
2018-06-04 15:02,1.331475
2018-06-04 15:03,1.3314575
2018-06-04 15:04,1.33142
2018-06-04 15:05,1.3314375
2018-06-04 15:06,1.3313525
2018-06-04 15:07,1.331185
2018-06-04 15:08,1.33109
2018-06-04 15:09,1.3311275
2018-06-04 15:10,1.3311375
2018-06-04 15:11,1.3311625
2018-06-04 15:12,1.331125
2018-06-04 15:13,1.3311875
2018-06-04 15:14,1.33117
2018-06-04 15:15,1.331135
2018-06-04 15:16,1.3311825
2018-06-04 15:17,1.3312525
2018-06-04 15:18,1.3313075
2018-06-04 15:19,1.331305
2018-06-04 15:20,1.33135
2018-06-04 15:21,1.331305
2018-06-04 15:22,1.331185
2018-06-04 15:23,1.3310775
2018-06-04 15:24,1.33118
2018-06-04 15:25,1.3312525
2018-06-04 15:26,1.331305
2018-06-04 15:27,1.3312875
2018-06-04 15:28,1.3312525
2018-06-04 15:29,1.3313
2018-06-04 15:30,1.3313725
2018-06-04 15:31,1.33138
2018-06-04 15:32,1.3313775
2018-06-04 15:33,1.33133
2018-06-04 15:34,1.3313075
2018-06-04 15:35,1.3312875
2018-06-04 15:36,1.33121
2018-06-04 15:37,1.33115
2018-06-04 15:38,1.331155
2018-06-04 15:39,1.3311675
2018-06-04 15:40,1.331195
2018-06-04 15:41,1.33117
2018-06-04 15:42,1.33114
2018-06-04 15:43,1.33124
2018-06-04 15:44,1.3313825
2018-06-04 15:45,1.33135
2018-06-04 15:46,1.331315
2018-06-04 15:47,1.33136
2018-06-04 15:48,1.3314275
2018-06-04 15:49,1.33146
2018-06-04 15:50,1.33146
2018-06-04 15:51,1.331435
2018-06-04 15:52,1.331395
2018-06-04 15:53,1.3314
2018-06-04 15:54,1.33138
2018-06-04 15:55,1.3313425
2018-06-04 15:56,1.3313325
2018-06-04 15:57,1.3313525
2018-06-04 15:58,1.33124
2018-06-04 15:59,1.3312725
2018-06-04 16:00,1.33123
2018-06-04 16:01,1.33126
2018-06-04 16:02,1.3313375
2018-06-04 16:03,1.331435
2018-06-04 16:04,1.3314325
2018-06-04 16:05,1.33131
2018-06-04 16:06,1.3311875
2018-06-04 16:07,1.3311725
2018-06-04 16:08,1.3312025
2018-06-04 16:09,1.3312
2018-06-04 16:10,1.33115
2018-06-04 16:11,1.331175
2018-06-04 16:12,1.33117
2018-06-04 16:13,1.33119
2018-06-04 16:14,1.3312225
2018-06-04 16:15,1.3312525
2018-06-04 16:16,1.331275
2018-06-04 16:17,1.33124
2018-06-04 16:19,1.331215
2018-06-04 16:20,1.33122
2018-06-04 16:21,1.33115
2018-06-04 16:22,1.3311
2018-06-04 16:23,1.33108
2018-06-04 16:24,1.3310775
2018-06-04 16:25,1.3311
2018-06-04 16:26,1.33108
2018-06-04 16:27,1.3310675
2018-06-04 16:28,1.3310825
2018-06-04 16:29,1.3311475
2018-06-04 16:30,1.33118
2018-06-04 16:31,1.3311625
2018-06-04 16:32,1.3311975
2018-06-04 16:33,1.3312175
2018-06-04 16:34,1.3312
2018-06-04 16:35,1.3311875
2018-06-04 16:36,1.331215
2018-06-04 16:37,1.3312075
2018-06-04 16:38,1.3312225
2018-06-04 16:39,1.33123
2018-06-04 16:40,1.33122
2018-06-04 16:41,1.33122
2018-06-04 16:42,1.331215
2018-06-04 16:44,1.3311775
2018-06-04 16:45,1.3311875
2018-06-04 16:46,1.3311425
2018-06-04 16:47,1.33118
2018-06-04 16:48,1.33117
2018-06-04 16:49,1.331165
2018-06-04 16:50,1.33117
2018-06-04 16:51,1.3311625
2018-06-04 16:52,1.331165
2018-06-04 16:53,1.3311225
2018-06-04 16:54,1.3310775
2018-06-04 16:55,1.331075
2018-06-04 16:56,1.33108
2018-06-04 16:57,1.33108
2018-06-04 16:58,1.3311
2018-06-04 16:59,1.33111
2018-06-04 17:00,1.3309725
2018-06-04 17:01,1.3312
2018-06-04 17:02,1.33127
2018-06-04 17:03,1.3314125
2018-06-04 17:04,1.33155
2018-06-04 17:05,1.3316325
2018-06-04 17:06,1.3316275
2018-06-04 17:07,1.3316125
2018-06-04 17:08,1.33151
2018-06-04 17:09,1.3315125
2018-06-04 17:10,1.331575
2018-06-04 17:11,1.3314625
2018-06-04 17:12,1.3313125
2018-06-04 17:13,1.331315
2018-06-04 17:14,1.33134
2018-06-04 17:15,1.331305
2018-06-04 17:16,1.33126
2018-06-04 17:18,1.3313
2018-06-04 17:19,1.331315
2018-06-04 17:20,1.331345
2018-06-04 17:21,1.33138
2018-06-04 17:22,1.33136
2018-06-04 17:25,1.33138
2018-06-04 17:26,1.3313775
2018-06-04 17:27,1.3314
2018-06-04 17:28,1.33138
2018-06-04 17:29,1.33137
2018-06-04 17:31,1.33137
2018-06-04 17:32,1.33136
2018-06-04 17:36,1.331385
2018-06-04 17:37,1.33135
2018-06-04 17:40,1.331375
2018-06-04 17:41,1.331375
2018-06-04 17:44,1.331415
2018-06-04 17:45,1.3314125
2018-06-04 17:46,1.331445
2018-06-04 17:47,1.331475
2018-06-04 17:48,1.3314225
2018-06-04 17:49,1.3314
2018-06-04 17:50,1.33142
2018-06-04 17:51,1.33147
2018-06-04 17:52,1.3314625
2018-06-04 17:53,1.331445
2018-06-04 17:54,1.3314625
2018-06-04 17:55,1.3314575
2018-06-04 17:56,1.3314625
2018-06-04 17:57,1.33147
2018-06-04 17:58,1.3314575
2018-06-04 17:59,1.3314575
2018-06-04 18:00,1.3315125
2018-06-04 18:01,1.3314575
2018-06-04 18:02,1.331465
2018-06-04 18:03,1.3314275
2018-06-04 18:04,1.3314425
2018-06-04 18:05,1.331425
2018-06-04 18:06,1.331475
2018-06-04 18:07,1.3314725
2018-06-04 18:08,1.33144
2018-06-04 18:09,1.33145
2018-06-04 18:10,1.3314
2018-06-04 18:11,1.33143
2018-06-04 18:12,1.3314125
2018-06-04 18:13,1.33139
2018-06-04 18:14,1.3314525
2018-06-04 18:15,1.3315
2018-06-04 18:16,1.33151
2018-06-04 18:17,1.33151
2018-06-04 18:18,1.3315
2018-06-04 18:19,1.3315
2018-06-04 18:20,1.331505
2018-06-04 18:21,1.33152
2018-06-04 18:22,1.3315
2018-06-04 18:23,1.331425
2018-06-04 18:24,1.3314025
2018-06-04 18:25,1.3314425
2018-06-04 18:26,1.331405
2018-06-04 18:27,1.3314
2018-06-04 18:28,1.3314
2018-06-04 18:29,1.3314125
2018-06-04 18:30,1.33141
2018-06-04 18:31,1.33141
2018-06-04 18:32,1.331415
2018-06-04 18:33,1.3314075
2018-06-04 18:34,1.33142
2018-06-04 18:35,1.331425
2018-06-04 18:36,1.331495
2018-06-04 18:37,1.33144
2018-06-04 18:38,1.33141
2018-06-04 18:39,1.331405
2018-06-04 18:40,1.331445
2018-06-04 18:41,1.3314725
2018-06-04 18:42,1.3314725
2018-06-04 18:43,1.33147
2018-06-04 18:44,1.331475
2018-06-04 18:45,1.33148
2018-06-04 18:46,1.331465
2018-06-04 18:47,1.33142
2018-06-04 18:48,1.3314075
2018-06-04 18:49,1.331405
2018-06-04 18:50,1.33146
2018-06-04 18:51,1.3315225
2018-06-04 18:52,1.3314925
2018-06-04 18:53,1.3314825
2018-06-04 18:54,1.3314625
2018-06-04 18:55,1.33141
2018-06-04 18:56,1.331415
2018-06-04 18:57,1.3314375
2018-06-04 18:58,1.3314225
2018-06-04 18:59,1.331455
2018-06-04 19:00,1.3314275
2018-06-04 19:01,1.331425
2018-06-04 19:02,1.33143
2018-06-04 19:03,1.331425
2018-06-04 19:04,1.33141
2018-06-04 19:05,1.3314
2018-06-04 19:06,1.3314075
2018-06-04 19:07,1.3313875
2018-06-04 19:08,1.331365
2018-06-04 19:09,1.331385
2018-06-04 19:10,1.3313825
2018-06-04 19:11,1.331325
2018-06-04 19:12,1.3312825
2018-06-04 19:13,1.3313375
2018-06-04 19:14,1.33132
2018-06-04 19:15,1.3313325
2018-06-04 19:16,1.33134
2018-06-04 19:17,1.3313725
2018-06-04 19:18,1.3313625
2018-06-04 19:19,1.331355
2018-06-04 19:20,1.33138
2018-06-04 19:21,1.331355
2018-06-04 19:22,1.33127
2018-06-04 19:23,1.3312175
2018-06-04 19:24,1.3311625
2018-06-04 19:25,1.33129
2018-06-04 19:26,1.3314025
2018-06-04 19:27,1.3313725
2018-06-04 19:28,1.33137
2018-06-04 19:29,1.331455
2018-06-04 19:30,1.33135
2018-06-04 19:31,1.3312475
2018-06-04 19:32,1.3312325
2018-06-04 19:33,1.3312625
2018-06-04 19:34,1.3312025
2018-06-04 19:35,1.33118
2018-06-04 19:36,1.3311375
2018-06-04 19:37,1.33113
2018-06-04 19:38,1.3311325
2018-06-04 19:39,1.33113
2018-06-04 19:40,1.33114
2018-06-04 19:41,1.331175
2018-06-04 19:42,1.33123
2018-06-04 19:43,1.331235
2018-06-04 19:44,1.331245
2018-06-04 19:45,1.3312125
2018-06-04 19:46,1.331215
2018-06-04 19:47,1.33126
2018-06-04 19:48,1.331305
2018-06-04 19:49,1.33132
2018-06-04 19:50,1.3313825
2018-06-04 19:51,1.3315
2018-06-04 19:52,1.3315375
2018-06-04 19:54,1.33143
2018-06-04 19:55,1.33144
2018-06-04 19:56,1.331525
2018-06-04 19:57,1.331515
2018-06-04 19:58,1.331525
2018-06-04 19:59,1.33154
2018-06-04 20:00,1.331705
2018-06-04 20:01,1.3317425
2018-06-04 20:02,1.33165
2018-06-04 20:03,1.3317375
2018-06-04 20:04,1.331615
2018-06-04 20:05,1.3315075
2018-06-04 20:06,1.3314725
2018-06-04 20:07,1.331515
2018-06-04 20:08,1.331515
2018-06-04 20:09,1.33141
2018-06-04 20:10,1.33148
2018-06-04 20:11,1.3315775
2018-06-04 20:12,1.3314975
2018-06-04 20:13,1.3314875
2018-06-04 20:14,1.3315425
2018-06-04 20:15,1.3316175
2018-06-04 20:16,1.3316575
2018-06-04 20:17,1.3316025
2018-06-04 20:18,1.33156
2018-06-04 20:19,1.3315325
2018-06-04 20:20,1.33159
2018-06-04 20:21,1.33179
2018-06-04 20:22,1.331865
2018-06-04 20:23,1.331715
2018-06-04 20:24,1.3316625
2018-06-04 20:25,1.331605
2018-06-04 20:26,1.331545
2018-06-04 20:27,1.3316225
2018-06-04 20:28,1.33166
2018-06-04 20:29,1.3315625
2018-06-04 20:30,1.331505
2018-06-04 20:31,1.331475
2018-06-04 20:32,1.33143
2018-06-04 20:33,1.331535
2018-06-04 20:34,1.3315175
2018-06-04 20:35,1.331535
2018-06-04 20:36,1.3316
2018-06-04 20:37,1.3316025
2018-06-04 20:38,1.33162
2018-06-04 20:39,1.3317225
2018-06-04 20:40,1.331735
2018-06-04 20:41,1.3316525
2018-06-04 20:42,1.3316825
2018-06-04 20:43,1.331605
2018-06-04 20:44,1.3315175
2018-06-04 20:45,1.33153
2018-06-04 20:46,1.3315675
2018-06-04 20:47,1.3315375
2018-06-04 20:48,1.3315175
2018-06-04 20:49,1.33153
2018-06-04 20:50,1.3314775
2018-06-04 20:51,1.331435
2018-06-04 20:52,1.3314525
2018-06-04 20:53,1.331395
2018-06-04 20:54,1.3314
2018-06-04 20:55,1.33137
2018-06-04 20:56,1.3314125
2018-06-04 20:57,1.331365
2018-06-04 20:58,1.331355
2018-06-04 20:59,1.3313225
2018-06-04 21:00,1.33136
2018-06-04 21:01,1.3313625
2018-06-04 21:02,1.331455
2018-06-04 21:03,1.331485
2018-06-04 21:04,1.3314825
2018-06-04 21:05,1.3314575
2018-06-04 21:06,1.33144
2018-06-04 21:07,1.33136
2018-06-04 21:08,1.331365
2018-06-04 21:09,1.331395
2018-06-04 21:10,1.331285
2018-06-04 21:11,1.3312225
2018-06-04 21:13,1.331245
2018-06-04 21:14,1.331245
2018-06-04 21:15,1.331165
2018-06-04 21:16,1.331095
2018-06-04 21:17,1.3308075
2018-06-04 21:18,1.3306225
2018-06-04 21:19,1.330555
2018-06-04 21:20,1.330575
2018-06-04 21:21,1.330675
2018-06-04 21:22,1.33078
2018-06-04 21:23,1.3308675
2018-06-04 21:24,1.331015
2018-06-04 21:25,1.331165
2018-06-04 21:26,1.331235
2018-06-04 21:27,1.331225
2018-06-04 21:28,1.331205
2018-06-04 21:29,1.3312275
2018-06-04 21:30,1.33106
2018-06-04 21:31,1.3310175
2018-06-04 21:32,1.3310275
2018-06-04 21:33,1.3310625
2018-06-04 21:34,1.3311725
2018-06-04 21:35,1.3311375
2018-06-04 21:36,1.3311225
2018-06-04 21:37,1.3312275
2018-06-04 21:38,1.3312925
2018-06-04 21:39,1.33131
2018-06-04 21:40,1.33137
2018-06-04 21:41,1.3314
2018-06-04 21:42,1.3313325
2018-06-04 21:43,1.3313425
2018-06-04 21:44,1.33143
2018-06-04 21:45,1.33149
2018-06-04 21:46,1.3314475
2018-06-04 21:47,1.33135
2018-06-04 21:48,1.3312975
2018-06-04 21:49,1.3313025
2018-06-04 21:50,1.331365
2018-06-04 21:51,1.33145
2018-06-04 21:52,1.331515
2018-06-04 21:53,1.3315025
2018-06-04 21:54,1.3315425
2018-06-04 21:55,1.33154
2018-06-04 21:56,1.331485
2018-06-04 21:57,1.331435
2018-06-04 21:58,1.331435
2018-06-04 21:59,1.3314375
2018-06-04 22:00,1.331415
2018-06-04 22:01,1.33129
2018-06-04 22:02,1.331155
2018-06-04 22:03,1.3310025
2018-06-04 22:04,1.3309975
2018-06-04 22:05,1.331005
2018-06-04 22:06,1.3310575
2018-06-04 22:07,1.33112
2018-06-04 22:08,1.33111
2018-06-04 22:09,1.331145
2018-06-04 22:10,1.331085
2018-06-04 22:11,1.331
2018-06-04 22:12,1.3309475
2018-06-04 22:13,1.3309375
2018-06-04 22:14,1.33088
2018-06-04 22:15,1.33089
2018-06-04 22:16,1.3308925
2018-06-04 22:17,1.330735
2018-06-04 22:18,1.330575
2018-06-04 22:19,1.330745
2018-06-04 22:20,1.330795
2018-06-04 22:21,1.3307575
2018-06-04 22:22,1.3307725
2018-06-04 22:23,1.33083
2018-06-04 22:24,1.330775
2018-06-04 22:25,1.3308375
2018-06-04 22:26,1.330835
2018-06-04 22:27,1.33083
2018-06-04 22:28,1.33083
2018-06-04 22:29,1.330845
2018-06-04 22:30,1.330755
2018-06-04 22:31,1.3306725
2018-06-04 22:32,1.33063
2018-06-04 22:33,1.3306625
2018-06-04 22:34,1.330695
2018-06-04 22:35,1.33067
2018-06-04 22:36,1.330695
2018-06-04 22:37,1.3306475
2018-06-04 22:38,1.3306175
2018-06-04 22:39,1.3306575
2018-06-04 22:40,1.33066
2018-06-04 22:41,1.3306925
2018-06-04 22:42,1.330685
2018-06-04 22:43,1.330685
2018-06-04 22:44,1.3305775
2018-06-04 22:45,1.3305075
2018-06-04 22:46,1.330585
2018-06-04 22:47,1.33073
2018-06-04 22:48,1.33079
2018-06-04 22:49,1.3307875
2018-06-04 22:50,1.3308075
2018-06-04 22:51,1.330795
2018-06-04 22:52,1.330805
2018-06-04 22:53,1.3308
2018-06-04 22:54,1.33074
2018-06-04 22:55,1.33064
2018-06-04 22:56,1.330585
2018-06-04 22:57,1.330645
2018-06-04 22:58,1.3306875
2018-06-04 22:59,1.3306925
2018-06-04 23:00,1.3307525
2018-06-04 23:01,1.3307925
2018-06-04 23:02,1.330815
2018-06-04 23:03,1.3308775
2018-06-04 23:04,1.3310475
2018-06-04 23:05,1.331095
2018-06-04 23:06,1.331085
2018-06-04 23:07,1.33109
2018-06-04 23:08,1.3311025
2018-06-04 23:09,1.3311
2018-06-04 23:10,1.3310375
2018-06-04 23:11,1.33096
2018-06-04 23:12,1.3309475
2018-06-04 23:13,1.331075
2018-06-04 23:14,1.331145
2018-06-04 23:15,1.3310825
2018-06-04 23:16,1.33101
2018-06-04 23:17,1.331055
2018-06-04 23:18,1.3312025
2018-06-04 23:19,1.3312575
