product_id,date,expiration_date,last,change,prior_settle,open,high,low,volume,last_update
8074,7/1/2020,7/31/2020,,,577,,,,0,7/1/2020 17:56
8074,7/1/2020,8/31/2020,,,557,,,,0,7/1/2020 17:56
8074,7/1/2020,9/30/2020,,,557,,,,0,7/1/2020 17:56
8074,7/1/2020,10/31/2020,,,557,,,,0,7/1/2020 17:56
8074,7/1/2020,11/30/2020,,,563,,,,0,7/1/2020 17:56
8074,7/1/2020,12/31/2020,,,563,,,,0,7/1/2020 17:57
8074,7/1/2020,1/31/2021,,,563,,,,0,7/1/2020 17:55
8074,7/1/2020,2/28/2021,,,563,,,,0,7/1/2020 17:56
8074,7/1/2020,3/31/2021,,,563,,,,0,7/1/2020 17:56
8074,7/1/2020,4/30/2021,,,563,,,,0,7/1/2020 17:57
8074,7/1/2020,5/31/2021,,,560.5,,,,0,7/1/2020 17:55
8074,7/1/2020,6/30/2021,,,560.5,,,,0,7/1/2020 17:57
8074,7/1/2020,7/31/2021,,,560.5,,,,0,7/1/2020 17:56
8074,7/1/2020,8/31/2021,,,560.5,,,,0,7/1/2020 17:57
8074,7/1/2020,9/30/2021,,,560.5,,,,0,7/1/2020 17:57
8074,7/1/2020,10/31/2021,,,560.5,,,,0,7/1/2020 17:56
8074,7/1/2020,11/30/2021,,,560.5,,,,0,7/1/2020 17:56
8074,7/1/2020,12/31/2021,,,560.5,,,,0,7/1/2020 17:57
8074,7/1/2020,1/31/2022,,,560.5,,,,0,7/1/2020 17:57
8074,7/1/2020,2/28/2022,,,560.5,,,,0,7/1/2020 17:55
8074,7/1/2020,3/31/2022,,,560.5,,,,0,7/1/2020 17:56
8074,7/1/2020,4/30/2022,,,560.5,,,,0,7/1/2020 17:57
8074,7/1/2020,5/31/2022,,,560.5,,,,0,7/1/2020 17:56
8074,7/2/2020,7/31/2020,,,579.5,,,,0,7/2/2020 18:08
8074,7/2/2020,8/31/2020,,,562.5,,,,0,7/2/2020 18:08
8074,7/2/2020,9/30/2020,,,562.5,,,,0,7/2/2020 18:08
8074,7/2/2020,10/31/2020,,,562.5,,,,0,7/2/2020 18:08
8074,7/2/2020,11/30/2020,,,569.5,,,,0,7/2/2020 18:08
8074,7/2/2020,12/31/2020,,,569.5,,,,0,7/2/2020 18:09
8074,7/2/2020,1/31/2021,,,569.5,,,,0,7/2/2020 18:08
8074,7/2/2020,2/28/2021,,,569.5,,,,0,7/2/2020 18:08
8074,7/2/2020,3/31/2021,,,569.5,,,,0,7/2/2020 18:08
8074,7/2/2020,4/30/2021,,,569.5,,,,0,7/2/2020 18:09
8074,7/2/2020,5/31/2021,,,567,,,,0,7/2/2020 18:08
8074,7/2/2020,6/30/2021,,,567,,,,0,7/2/2020 18:09
8074,7/2/2020,7/31/2021,,,567,,,,0,7/2/2020 18:08
8074,7/2/2020,8/31/2021,,,567,,,,0,7/2/2020 18:09
8074,7/2/2020,9/30/2021,,,567,,,,0,7/2/2020 18:10
8074,7/2/2020,10/31/2021,,,567,,,,0,7/2/2020 18:08
8074,7/2/2020,11/30/2021,,,567,,,,0,7/2/2020 18:08
8074,7/2/2020,12/31/2021,,,567,,,,0,7/2/2020 18:09
8074,7/2/2020,1/31/2022,,,567,,,,0,7/2/2020 18:10
8074,7/2/2020,2/28/2022,,,567,,,,0,7/2/2020 18:08
8074,7/2/2020,3/31/2022,,,567,,,,0,7/2/2020 18:08
8074,7/2/2020,4/30/2022,,,567,,,,0,7/2/2020 18:10
8074,7/2/2020,5/31/2022,,,567,,,,0,7/2/2020 18:08
8074,7/3/2020,7/31/2020,,,579.5,,,,0,7/3/2020 13:20
8074,7/3/2020,8/31/2020,,,562.5,,,,0,7/3/2020 13:20
8074,7/3/2020,9/30/2020,,,562.5,,,,0,7/3/2020 13:20
8074,7/3/2020,10/31/2020,,,562.5,,,,0,7/3/2020 13:20
8074,7/3/2020,11/30/2020,,,569.5,,,,0,7/3/2020 13:20
8074,7/3/2020,12/31/2020,,,569.5,,,,0,7/3/2020 13:20
8074,7/3/2020,1/31/2021,,,569.5,,,,0,7/3/2020 13:20
8074,7/3/2020,2/28/2021,,,569.5,,,,0,7/3/2020 13:20
8074,7/3/2020,3/31/2021,,,569.5,,,,0,7/3/2020 13:20
8074,7/3/2020,4/30/2021,,,569.5,,,,0,7/3/2020 13:20
8074,7/3/2020,5/31/2021,,,567,,,,0,7/3/2020 13:20
8074,7/3/2020,6/30/2021,,,567,,,,0,7/3/2020 13:20
8074,7/3/2020,7/31/2021,,,567,,,,0,7/3/2020 13:20
8074,7/3/2020,8/31/2021,,,567,,,,0,7/3/2020 13:20
8074,7/3/2020,9/30/2021,,,567,,,,0,7/3/2020 13:20
8074,7/3/2020,10/31/2021,,,567,,,,0,7/3/2020 13:20
8074,7/3/2020,11/30/2021,,,567,,,,0,7/3/2020 13:20
8074,7/3/2020,12/31/2021,,,567,,,,0,7/3/2020 13:20
8074,7/3/2020,1/31/2022,,,567,,,,0,7/3/2020 13:20
8074,7/3/2020,2/28/2022,,,567,,,,0,7/3/2020 13:20
8074,7/3/2020,3/31/2022,,,567,,,,0,7/3/2020 13:20
8074,7/3/2020,4/30/2022,,,567,,,,0,7/3/2020 13:20
8074,7/3/2020,5/31/2022,,,567,,,,0,7/3/2020 13:20
8074,7/5/2020,7/31/2020,,,579.5,,,,0,7/5/2020 13:06
8074,7/5/2020,8/31/2020,,,570.5,,,,0,7/5/2020 13:06
8074,7/5/2020,9/30/2020,,,570.5,,,,0,7/5/2020 13:05
8074,7/5/2020,10/31/2020,,,570.5,,,,0,7/5/2020 13:05
8074,7/5/2020,11/30/2020,,,578,,,,0,7/5/2020 13:05
8074,7/5/2020,12/31/2020,,,578,,,,0,7/5/2020 13:07
8074,7/5/2020,1/31/2021,,,578,,,,0,7/5/2020 13:05
8074,7/5/2020,2/28/2021,,,578,,,,0,7/5/2020 13:05
8074,7/5/2020,3/31/2021,,,578,,,,0,7/5/2020 13:05
8074,7/5/2020,4/30/2021,,,578,,,,0,7/5/2020 13:07
8074,7/5/2020,5/31/2021,,,575.5,,,,0,7/5/2020 13:05
8074,7/5/2020,6/30/2021,,,575.5,,,,0,7/5/2020 13:07
8074,7/5/2020,7/31/2021,,,575.5,,,,0,7/5/2020 13:06
8074,7/5/2020,8/31/2021,,,575.5,,,,0,7/5/2020 13:06
8074,7/5/2020,9/30/2021,,,575.5,,,,0,7/5/2020 13:07
8074,7/5/2020,10/31/2021,,,575.5,,,,0,7/5/2020 13:06
8074,7/5/2020,11/30/2021,,,575.5,,,,0,7/5/2020 13:06
8074,7/5/2020,12/31/2021,,,575.5,,,,0,7/5/2020 13:07
8074,7/5/2020,1/31/2022,,,575.5,,,,0,7/5/2020 13:07
8074,7/5/2020,2/28/2022,,,575.5,,,,0,7/5/2020 13:05
8074,7/5/2020,3/31/2022,,,575.5,,,,0,7/5/2020 13:06
8074,7/5/2020,4/30/2022,,,575.5,,,,0,7/5/2020 13:07
8074,7/5/2020,5/31/2022,,,575.5,,,,0,7/5/2020 13:05
8074,7/6/2020,7/31/2020,,,579.5,,,,0,7/6/2020 18:28
8074,7/6/2020,8/31/2020,,,570.5,,,,0,7/6/2020 18:29
8074,7/6/2020,9/30/2020,,,570.5,,,,0,7/6/2020 18:28
8074,7/6/2020,10/31/2020,,,570.5,,,,0,7/6/2020 18:28
8074,7/6/2020,11/30/2020,,,578,,,,0,7/6/2020 18:28
8074,7/6/2020,12/31/2020,,,578,,,,0,7/6/2020 18:29
8074,7/6/2020,1/31/2021,,,578,,,,0,7/6/2020 18:28
8074,7/6/2020,2/28/2021,,,578,,,,0,7/6/2020 18:28
8074,7/6/2020,3/31/2021,,,578,,,,0,7/6/2020 18:28
8074,7/6/2020,4/30/2021,,,578,,,,0,7/6/2020 18:29
8074,7/6/2020,5/31/2021,,,575.5,,,,0,7/6/2020 18:28
8074,7/6/2020,6/30/2021,,,575.5,,,,0,7/6/2020 18:29
8074,7/6/2020,7/31/2021,,,575.5,,,,0,7/6/2020 18:28
8074,7/6/2020,8/31/2021,,,575.5,,,,0,7/6/2020 18:29
8074,7/6/2020,9/30/2021,,,575.5,,,,0,7/6/2020 18:30
8074,7/6/2020,10/31/2021,,,575.5,,,,0,7/6/2020 18:28
8074,7/6/2020,11/30/2021,,,575.5,,,,0,7/6/2020 18:28
8074,7/6/2020,12/31/2021,,,575.5,,,,0,7/6/2020 18:29
8074,7/6/2020,1/31/2022,,,575.5,,,,0,7/6/2020 18:30
8074,7/6/2020,2/28/2022,,,575.5,,,,0,7/6/2020 18:28
8074,7/6/2020,3/31/2022,,,575.5,,,,0,7/6/2020 18:29
8074,7/6/2020,4/30/2022,,,575.5,,,,0,7/6/2020 18:30
8074,7/6/2020,5/31/2022,,,575.5,,,,0,7/6/2020 18:28
8074,7/7/2020,7/31/2020,,,586.75,,,,0,7/7/2020 17:59
8074,7/7/2020,8/31/2020,,,579.5,,,,0,7/7/2020 17:59
8074,7/7/2020,9/30/2020,,,579.5,,,,0,7/7/2020 17:59
8074,7/7/2020,10/31/2020,,,579.5,,,,0,7/7/2020 17:58
8074,7/7/2020,11/30/2020,,,584.5,,,,0,7/7/2020 17:59
8074,7/7/2020,12/31/2020,,,584.5,,,,0,7/7/2020 18:00
8074,7/7/2020,1/31/2021,,,584.5,,,,0,7/7/2020 17:58
8074,7/7/2020,2/28/2021,,,587,,,,0,7/7/2020 17:59
8074,7/7/2020,3/31/2021,,,587,,,,0,7/7/2020 17:59
8074,7/7/2020,4/30/2021,,,587,,,,0,7/7/2020 18:00
8074,7/7/2020,5/31/2021,,,584.5,,,,0,7/7/2020 17:58
8074,7/7/2020,6/30/2021,,,584.5,,,,0,7/7/2020 18:00
8074,7/7/2020,7/31/2021,,,584.5,,,,0,7/7/2020 17:59
8074,7/7/2020,8/31/2021,,,584.5,,,,0,7/7/2020 18:00
8074,7/7/2020,9/30/2021,,,584.5,,,,0,7/7/2020 18:00
8074,7/7/2020,10/31/2021,,,584.5,,,,0,7/7/2020 17:59
8074,7/7/2020,11/30/2021,,,584.5,,,,0,7/7/2020 17:59
8074,7/7/2020,12/31/2021,,,584.5,,,,0,7/7/2020 18:00
8074,7/7/2020,1/31/2022,,,584.5,,,,0,7/7/2020 18:00
8074,7/7/2020,2/28/2022,,,584.5,,,,0,7/7/2020 17:58
8074,7/7/2020,3/31/2022,,,584.5,,,,0,7/7/2020 17:59
8074,7/7/2020,4/30/2022,,,584.5,,,,0,7/7/2020 18:00
8074,7/7/2020,5/31/2022,,,584.5,,,,0,7/7/2020 17:58
8074,7/8/2020,7/31/2020,,,579.75,,,,0,7/8/2020 17:43
8074,7/8/2020,8/31/2020,,,572,,,,0,7/8/2020 17:43
8074,7/8/2020,9/30/2020,,,572,,,,0,7/8/2020 17:42
8074,7/8/2020,10/31/2020,,,572,,,,0,7/8/2020 17:42
8074,7/8/2020,11/30/2020,,,578,,,,0,7/8/2020 17:42
8074,7/8/2020,12/31/2020,,,578,,,,0,7/8/2020 17:43
8074,7/8/2020,1/31/2021,,,578,,,,0,7/8/2020 17:42
8074,7/8/2020,2/28/2021,,,580.5,,,,0,7/8/2020 17:42
8074,7/8/2020,3/31/2021,,,580.5,,,,0,7/8/2020 17:42
8074,7/8/2020,4/30/2021,,,580.5,,,,0,7/8/2020 17:44
8074,7/8/2020,5/31/2021,,,578,,,,0,7/8/2020 17:42
8074,7/8/2020,6/30/2021,,,578,,,,0,7/8/2020 17:44
8074,7/8/2020,7/31/2021,,,578,,,,0,7/8/2020 17:42
8074,7/8/2020,8/31/2021,,,578,,,,0,7/8/2020 17:43
8074,7/8/2020,9/30/2021,,,578,,,,0,7/8/2020 17:44
8074,7/8/2020,10/31/2021,,,578,,,,0,7/8/2020 17:42
8074,7/8/2020,11/30/2021,,,578,,,,0,7/8/2020 17:43
8074,7/8/2020,12/31/2021,,,578,,,,0,7/8/2020 17:43
8074,7/8/2020,1/31/2022,,,578,,,,0,7/8/2020 17:44
8074,7/8/2020,2/28/2022,,,578,,,,0,7/8/2020 17:42
8074,7/8/2020,3/31/2022,,,578,,,,0,7/8/2020 17:43
8074,7/8/2020,4/30/2022,,,578,,,,0,7/8/2020 17:44
8074,7/8/2020,5/31/2022,,,578,,,,0,7/8/2020 17:42
8076,7/1/2020,7/31/2020,,,180.5,,,,0,7/1/2020 17:57
8076,7/1/2020,8/31/2020,,,174.25,,,,0,7/1/2020 17:56
8076,7/1/2020,9/30/2020,,,170,,,,0,7/1/2020 17:57
8076,7/1/2020,10/31/2020,,,168.75,,,,0,7/1/2020 17:56
8076,7/1/2020,11/30/2020,,,168.5,,,,0,7/1/2020 17:56
8076,7/1/2020,12/31/2020,,,167,,,,0,7/1/2020 17:56
8076,7/1/2020,1/31/2021,,,165,,,,0,7/1/2020 17:57
8076,7/1/2020,2/28/2021,,,163,,,,0,7/1/2020 17:55
8076,7/1/2020,3/31/2021,,,159.25,,,,0,7/1/2020 17:57
8076,7/1/2020,4/30/2021,,,155,,,,0,7/1/2020 17:57
8076,7/1/2020,5/31/2021,,,154,,,,0,7/1/2020 17:57
8076,7/1/2020,6/30/2021,,,153.75,,,,0,7/1/2020 17:57
8076,7/2/2020,7/31/2020,,,182.75,,,,0,7/2/2020 18:09
8076,7/2/2020,8/31/2020,,,178,,,,0,7/2/2020 18:08
8076,7/2/2020,9/30/2020,,,173.75,,,,0,7/2/2020 18:09
8076,7/2/2020,10/31/2020,,,173.5,,,,0,7/2/2020 18:08
8076,7/2/2020,11/30/2020,,,174,,,,0,7/2/2020 18:08
8076,7/2/2020,12/31/2020,,,174.25,,,,0,7/2/2020 18:08
8076,7/2/2020,1/31/2021,,,172.75,,,,0,7/2/2020 18:09
8076,7/2/2020,2/28/2021,,,170,,,,0,7/2/2020 18:08
8076,7/2/2020,3/31/2021,,,166.75,,,,0,7/2/2020 18:09
8076,7/2/2020,4/30/2021,,,163.25,,,,0,7/2/2020 18:10
8076,7/2/2020,5/31/2021,,,161.5,,,,0,7/2/2020 18:09
8076,7/2/2020,6/30/2021,,,159.25,,,,0,7/2/2020 18:09
8076,7/5/2020,7/31/2020,,,185,,,,0,7/5/2020 13:06
8076,7/5/2020,8/31/2020,,,181.25,,,,0,7/5/2020 13:05
8076,7/5/2020,9/30/2020,,,177.5,,,,0,7/5/2020 13:07
8076,7/5/2020,10/31/2020,,,177.25,,,,0,7/5/2020 13:06
8076,7/5/2020,11/30/2020,,,178.25,,,,0,7/5/2020 13:06
8076,7/5/2020,12/31/2020,,,178,,,,0,7/5/2020 13:06
8076,7/5/2020,1/31/2021,,,175.25,,,,0,7/5/2020 13:07
8076,7/5/2020,2/28/2021,,,172.25,,,,0,7/5/2020 13:05
8076,7/5/2020,3/31/2021,,,168,,,,0,7/5/2020 13:07
8076,7/5/2020,4/30/2021,,,164,,,,0,7/5/2020 13:07
8076,7/5/2020,5/31/2021,,,162.5,,,,0,7/5/2020 13:07
8076,7/5/2020,6/30/2021,,,160.25,,,,0,7/5/2020 13:07
8076,7/6/2020,7/31/2020,,,185,,,,0,7/6/2020 18:29
8076,7/6/2020,8/31/2020,,,181.25,,,,0,7/6/2020 18:28
8076,7/6/2020,9/30/2020,,,177.5,,,,0,7/6/2020 18:29
8076,7/6/2020,10/31/2020,,,177.25,,,,0,7/6/2020 18:28
8076,7/6/2020,11/30/2020,,,178.25,,,,0,7/6/2020 18:28
8076,7/6/2020,12/31/2020,,,178,,,,0,7/6/2020 18:28
8076,7/6/2020,1/31/2021,,,175.25,,,,0,7/6/2020 18:30
8076,7/6/2020,2/28/2021,,,172.25,,,,0,7/6/2020 18:28
8076,7/6/2020,3/31/2021,,,168,,,,0,7/6/2020 18:30
8076,7/6/2020,4/30/2021,,,164,,,,0,7/6/2020 18:30
8076,7/6/2020,5/31/2021,,,162.5,,,,0,7/6/2020 18:29
8076,7/6/2020,6/30/2021,,,160.25,,,,0,7/6/2020 18:29
8076,7/7/2020,7/31/2020,,,183,,,,0,7/7/2020 18:00
8076,7/7/2020,8/31/2020,,,178.75,,,,0,7/7/2020 17:59
8076,7/7/2020,9/30/2020,,,175,,,,0,7/7/2020 18:00
8076,7/7/2020,10/31/2020,,,174,,,,0,7/7/2020 17:59
8076,7/7/2020,11/30/2020,,,174.25,,,,0,7/7/2020 17:59
8076,7/7/2020,12/31/2020,,,174,,,,0,7/7/2020 17:59
8076,7/7/2020,1/31/2021,,,171.75,,,,0,7/7/2020 18:00
8076,7/7/2020,2/28/2021,,,169.25,,,,0,7/7/2020 17:58
8076,7/7/2020,3/31/2021,,,166.5,,,,0,7/7/2020 18:00
8076,7/7/2020,4/30/2021,,,163,,,,0,7/7/2020 18:00
8076,7/7/2020,5/31/2021,,,161.75,,,,0,7/7/2020 18:00
8076,7/7/2020,6/30/2021,,,160.75,,,,0,7/7/2020 18:00
8076,7/8/2020,7/31/2020,,,179.75,,,,0,7/8/2020 17:43
8076,7/8/2020,8/31/2020,,,174.75,,,,0,7/8/2020 17:42
8076,7/8/2020,9/30/2020,,,171.5,,,,0,7/8/2020 17:43
8076,7/8/2020,10/31/2020,,,170.5,,,,0,7/8/2020 17:42
8076,7/8/2020,11/30/2020,,,170.25,,,,0,7/8/2020 17:43
8076,7/8/2020,12/31/2020,,,170,,,,0,7/8/2020 17:42
8076,7/8/2020,1/31/2021,,,168,,,,0,7/8/2020 17:44
8076,7/8/2020,2/28/2021,,,165,,,,0,7/8/2020 17:42
8076,7/8/2020,3/31/2021,,,161.5,,,,0,7/8/2020 17:44
8076,7/8/2020,4/30/2021,,,159,,,,0,7/8/2020 17:44
8076,7/8/2020,5/31/2021,,,157.25,,,,0,7/8/2020 17:43
8076,7/8/2020,6/30/2021,,,154,,,,0,7/8/2020 17:43
