Item,Year,production,class,area,type,lifespan,price,yield_i,eco lifespan,constant,gamma,beta,alpha
Maize,2023,190000.11759534976,"Cereals, Total",25471.192528006024,Annual,,210.04550779804168,0.13405882507006106,0.8,75.46003640087406,0.010176731485581784,8.536979215952399e-07,1.1068385568795221e-07
"Mangoes, mangosteens, guavas",2023,166932.598034789,Fruit Primary,26487.956028445584,Perennial,300.0,1830.3002827333648,0.15867455691862806,0.9952,-5.453422700810914e-09,-4.1375158952859415e-09,0.04167946149358704,0.0025830487546855763
Oil palm fruit,2023,77259006.96933286,"Oilcrops, Oil Equivalent",4109919.2737154127,Perennial,30.0,110.79272252886068,0.05319663602907557,0.9524,178.6785668519915,0.015621424444518925,1.5001406584727444e-08,2.04633913640054e-06
Oilseeds nes,2023,504526.14399212727,"Oilcrops, Oil Equivalent",391496.8402670048,Annual,,26377.861122982133,0.7759693822191973,0.8,18548.08536055455,0.010495734048645749,0.0007850758585768398,0.07754978969801597
Okra,2023,127541.66351856697,Vegetables Primary,8009.766760954934,Annual,,1425.4946465860467,0.0628011783756365,0.8,25.81426809649961,0.06410322892582927,0.014089847348207726,0.005538105300982748
Oranges,2023,33433.57418392632,Fruit Primary,4147.78359489508,Perennial,50.0,493.00203354251124,0.12406043015554068,0.9714,0.002341882933738424,0.04759881434460983,1.7579187987519577e-08,4.742113051105619e-08
Papayas,2023,125702.15683537853,Fruit Primary,7151.1312327021105,Perennial,5.0,435.37111606391517,0.05688948712365645,0.7143,0.24035847219470824,0.019981695498761186,0.004934608258056912,0.0002290699875014984
Pepper (piper spp.),2023,75786.17041748686,spice,41492.411981206074,Annual,,24682.456160105532,0.5474931871162623,0.8,19174.484714066337,1.48392337980803e-06,1.3049976104015312e-05,0.4882468743433912
Pineapples,2023,819559.5408846624,Fruit Primary,26266.514394603248,Perennial,7.0,518.0723837296613,0.032049549891457814,0.7959,4.09547136063259,0.026308780143381123,0.004322754298282098,0.0002000215044559888
"Pumpkins, squash and gourds",2023,73570.25905806651,Vegetables Primary,4734.990631341334,Annual,,353.65393959369226,0.06436011904761904,0.8,245.52573260861217,0.007813270275751892,1.8478048929440495e-07,6.965075806266524e-09
"Rice, paddy",2023,1485600.1029021933,"Cereals, Total",364395.02440730605,Annual,,202.84950709735085,0.2452847328802969,0.8,2.382524503379601e-07,1.2207150148941924e-08,0.01877159509645604,0.00010787808718958384
"Rubber, natural",2023,1904606.5825087822,tobacco,2688577.837098648,Perennial,32.0,1776.9610617491555,1.4116184737517838,0.9554,0.0004869510671906789,0.17627607059488273,3.538065072618974e-09,-1.3866574659630312e-09
Spinach,2023,144617.12251234686,Vegetables Primary,11174.733262266858,Annual,,733.3041312367563,0.07727116311080523,0.8,1.434881969414173,0.02985587810532678,0.008064269373876842,0.002287435784800093
Sugar cane,2023,73231.34068745628,sugar,2017.824119101928,Perennial,15.0,304.0589698773846,0.02755410593551456,0.9048,0.0002802732158983135,0.023488122329431104,7.222272810149916e-09,1.1083602062240212e-08
Sweet potatoes,2023,96204.02121788138,"Roots and Tubers, Total",5665.64650095996,Annual,,517.4201638004195,0.05889199255121042,0.8,3.603685012975389e-07,0.030546509519943792,0.0026792121035462235,0.0007114090254676242
"Tobacco, unmanufactured",2023,5282.336135964642,tobacco,6914.560584948536,Annual,,5048.7723320180985,1.3089967027790863,0.8,1597.513293988024,0.2609586448743896,2.578109896401012e-07,0.16547911430158946
Tomatoes,2023,271977.6164123256,Vegetables Primary,4720.287076605232,Annual,,813.8599879423767,0.017355424828229785,0.8,-1.5684319280144374e-08,0.060972796177440676,-1.1066421462337259e-08,0.00020453841180799237
Watermelons,2023,461053.7836095019,Vegetables Primary,26865.981443314762,Annual,,358.62846014879347,0.0582708187166064,0.8,36.80612043021051,0.025112082291921238,4.2861419032304196e-08,-3.3910334787244814e-08
Bananas,2024,1124475.8829901381,Fruit Primary,93110.87540868553,Perennial,6.0,1454.3301486867033,0.0828037993674802,0.7619,1.4775924043946734e-07,0.0066422536897316475,0.02577042054531402,0.0013509362773830534
Cabbages and other brassicas,2024,453651.9494094282,Vegetables Primary,16207.18720888265,Annual,,439.1978776498379,0.035726038937959906,0.8,5.081663891103838,0.002839710029201975,0.011502973679406305,0.00014088930766170443
Cassava,2024,118699.73116509084,"Roots and Tubers, Total",6442.181476139682,Annual,,223.00134925139446,0.05427292389718827,0.8,284.8992339846437,4.321493316516116e-08,3.735024028915422e-08,1.4143175380316643e-08
Cereals (Rice Milled Eqv),2024,1467956.8204673312,"Cereals, Total",525970.881620825,Annual,,306.3376132094401,0.35830133031663675,0.8,0.001987345196132716,1.3419447194224205e-06,0.011127306605191636,4.320552572277093e-05
"Chillies and peppers, green",2024,106239.39040212151,Vegetables Primary,8632.081100939638,Annual,,1537.0367669320617,0.0812512295888255,0.8,1035.7086425867562,0.01757105733617474,0.0070643248709759765,9.625527915760374e-09
"Cocoa, beans",2024,593.12630192291,stimulant,7093.869391769023,Annual,,1917.7785779594274,11.960132890365449,0.8,705.4388994711712,0.11980808648112415,-1.2139759647537153e-08,-1.0307794008680998e-08
Coconuts,2024,1550136.091244085,"Oilcrops, Oil Equivalent",213049.5448980319,Perennial,70.0,388.6249707544566,0.13743925201241253,0.9796,0.0006602655391586947,0.02782428726444178,1.2316494451506827e-08,2.8201595519240104e-08
Cucumbers and gherkins,2024,266916.0630811672,Vegetables Primary,13680.806759115709,Annual,,359.4023094997159,0.05125508971318627,0.8,166.22483946655962,0.015133662343010813,1.634150404204424e-07,2.100576073161531e-09
Ginger,2024,29692.180187541413,spice,2961.7539211705466,Annual,,2050.643269449633,0.09974861739567624,0.8,0.0096566813169251,0.00020003396941839675,0.05977776316267956,1.0519745505094401e-07
Grapefruit (inc. pomelos),2024,38194.183892723115,Fruit Primary,2498.7128277481042,Perennial,50.0,1564.6473138692518,0.06542129123026419,0.9714,11.436837611149318,0.003182554077728488,0.031263403500663416,0.03720816717256728
Lemons and limes,2024,20885.478166464905,Fruit Primary,3077.451477722641,Perennial,50.0,1270.5380057624343,0.1473488637987709,0.9714,5.0130500510485945,0.08952707223765867,9.68994647153527e-07,0.018605709180711458
Lettuce and chicory,2024,170823.43919888328,Vegetables Primary,8751.525061472914,Annual,,1207.6419904307268,0.05123140654769188,0.8,218.41581513200146,5.844932375604774e-06,0.025102616503896343,0.0030379289060933306
Maize,2024,227826.18308556665,"Cereals, Total",30542.110424647683,Annual,,218.58817596826077,0.13405882507006106,0.8,75.46003640087406,0.010176731485581784,8.536979215952399e-07,1.1068385568795221e-07
"Mangoes, mangosteens, guavas",2024,200316.08084745827,Fruit Primary,31785.065372146517,Perennial,300.0,1932.7874749374107,0.15867455691862806,0.9952,-5.453422700810914e-09,-4.1375158952859415e-09,0.04167946149358704,0.0025830487546855763
Oil palm fruit,2024,73581478.66822666,"Oilcrops, Oil Equivalent",3914287.1391948415,Perennial,30.0,116.37343500887098,0.05319663602907557,0.9524,178.6785668519915,0.015621424444518925,1.5001406584727444e-08,2.04633913640054e-06
Oilseeds nes,2024,605431.0025075249,"Oilcrops, Oil Equivalent",469795.9209921134,Annual,,34212.123667142005,0.7759693822191973,0.8,18548.08536055455,0.010495734048645749,0.0007850758585768398,0.07754978969801597
Okra,2024,153046.30902792254,Vegetables Primary,9611.48855299535,Annual,,1626.0192467508427,0.0628011783756365,0.8,25.81426809649961,0.06410322892582927,0.014089847348207726,0.005538105300982748
Oranges,2024,40109.63444643609,Fruit Primary,4976.018502806352,Perennial,50.0,532.9371577153445,0.12406043015554068,0.9714,0.002341882933738424,0.04759881434460983,1.7579187987519577e-08,4.742113051105619e-08
Papayas,2024,150832.83574923887,Fruit Primary,8580.802667180913,Perennial,5.0,459.8168097103938,0.05688948712365645,0.7143,0.24035847219470824,0.019981695498761186,0.004934608258056912,0.0002290699875014984
Pepper (piper spp.),2024,90943.10583580418,spice,49790.73086029598,Annual,,32082.788837533393,0.5474931871162623,0.8,19174.484714066337,1.48392337980803e-06,1.3049976104015312e-05,0.4882468743433912
Pineapples,2024,983460.2596317468,Fruit Primary,31519.458657333726,Perennial,7.0,574.6147667388474,0.032049549891457814,0.7959,4.09547136063259,0.026308780143381123,0.004322754298282098,0.0002000215044559888
"Pumpkins, squash and gourds",2024,88268.9812420883,Vegetables Primary,5681.0021409528545,Annual,,360.2093485732402,0.06436011904761904,0.8,245.52573260861217,0.007813270275751892,1.8478048929440495e-07,6.965075806266524e-09
"Rice, paddy",2024,1188490.4593323783,"Cereals, Total",291518.56484812376,Annual,,178.1192886825994,0.2452847328802969,0.8,2.382524503379601e-07,1.2207150148941924e-08,0.01877159509645604,0.00010787808718958384
"Rubber, natural",2024,2123623.0194230983,tobacco,2997745.485502189,Perennial,32.0,1924.854143951322,1.4116184737517838,0.9554,0.0004869510671906789,0.17627607059488273,3.538065072618974e-09,-1.3866574659630312e-09
Spinach,2024,173532.87810457902,Vegetables Primary,13409.087329106407,Annual,,827.6410345462252,0.07727116311080523,0.8,1.434881969414173,0.02985587810532678,0.008064269373876842,0.002287435784800093
Sugar cane,2024,87862.9325264705,sugar,2420.9845506393362,Perennial,15.0,323.7653712002321,0.02755410593551456,0.9048,0.0002802732158983135,0.023488122329431104,7.222272810149916e-09,1.1083602062240212e-08
Sweet potatoes,2024,115435.11989039135,"Roots and Tubers, Total",6798.20422073301,Annual,,557.774434212949,0.05889199255121042,0.8,3.603685012975389e-07,0.030546509519943792,0.0026792121035462235,0.0007114090254676242
"Tobacco, unmanufactured",2024,6337.521123869176,tobacco,8295.794254937562,Annual,,5442.3244986684285,1.3089967027790863,0.8,1597.513293988024,0.2609586448743896,2.578109896401012e-07,0.16547911430158946
Tomatoes,2024,326367.5332488671,Vegetables Primary,5664.247189675498,Annual,,876.1402124726719,0.017355424828229785,0.8,-1.5684319280144374e-08,0.060972796177440676,-1.1066421462337259e-08,0.00020453841180799237
Watermelons,2024,553247.3898296951,Vegetables Primary,32238.178358201836,Annual,,379.69406866924305,0.0582708187166064,0.8,36.80612043021051,0.025112082291921238,4.2861419032304196e-08,-3.3910334787244814e-08
